OrderID,OrderDate,ShipDate,ShipMode,CustomerSegment,Region,City,Category,Product,Quantity,UnitPrice,Discount,Sales,Profit
ORD-10196,2025-04-29,2025-05-02,Same Day,Corporate,North,Lucknow,Groceries,Cooking Oil 1L,7,314.76,0.0,2203.32,298.7
ORD-10197,2024-09-09,2024-09-13,Same Day,Consumer,West,Ahmedabad,Electronics,Smartwatch,2,38048.5,0.2,60877.6,-10641.77
ORD-10198,2024-03-06,2024-03-09,Standard,Corporate,West,Mumbai,Furniture,Office Chair,6,15649.49,0.2,75117.55,-15240.16
ORD-10199,2024-08-29,2024-08-30,Express,Home Office,East,Kolkata,Furniture,Office Chair,2,13618.53,0.0,27237.06,-7114.2
ORD-10200,2025-08-08,2025-08-12,Same Day,Corporate,South,Coimbatore,Groceries,Snacks Pack,7,536.02,0.3,2626.5,271.25
ORD-10201,2024-05-24,2024-05-25,Express,Home Office,West,Ahmedabad,Groceries,Snacks Pack,4,565.38,0.2,1809.22,-311.7
ORD-10202,2024-03-28,2024-03-30,Standard,Home Office,South,Hyderabad,Furniture,Study Table,6,7214.07,0.05,41120.2,5363.75
ORD-10203,2024-11-12,2024-11-13,Express,Consumer,East,Guwahati,Electronics,Tablet,7,38430.23,0.2,215209.29,-64682.88
ORD-10204,2024-10-02,2024-10-04,Same Day,Consumer,South,Coimbatore,Clothing,Jeans,4,1174.46,0.0,4697.84,-315.8
ORD-10205,2025-02-05,2025-02-09,Express,Consumer,South,Bengaluru,Electronics,Smartwatch,6,18185.43,0.3,76378.81,-3800.66
ORD-10206,2025-06-29,2025-07-01,Express,Corporate,West,Ahmedabad,Groceries,Cooking Oil 1L,3,597.56,0.15,1523.78,383.17
ORD-10207,2024-04-25,2024-04-29,Express,Consumer,North,Lucknow,Home & Kitchen,Storage Box,7,1409.38,0.0,9865.66,336.8
ORD-10208,2024-05-01,2024-05-03,Express,Home Office,North,Delhi,Clothing,Formal Shirt,6,785.67,0.05,4478.32,748.37
ORD-10209,2024-11-14,2024-11-17,Same Day,Corporate,East,Patna,Clothing,Jacket,5,2304.02,0.2,9216.08,1302.47
ORD-10210,2024-12-25,2024-12-27,Same Day,Corporate,East,Kolkata,Furniture,Office Chair,4,21800.38,0.3,61041.06,-6986.85
ORD-10211,2024-04-18,2024-04-21,Express,Corporate,West,Ahmedabad,Furniture,Study Table,1,3895.84,0.0,3895.84,588.46
ORD-10212,2024-06-01,2024-06-03,Standard,Home Office,East,Bhubaneswar,Electronics,Smartwatch,6,45959.12,0.0,275754.72,66471.2
ORD-10213,2024-02-18,2024-02-24,Same Day,Home Office,South,Bengaluru,Furniture,Bed Frame,3,23319.83,0.15,59465.57,4888.66
ORD-10214,2024-10-14,2024-10-18,Standard,Corporate,South,Chennai,Clothing,Jacket,6,2181.94,0.1,11782.48,1470.58
ORD-10215,2024-06-14,2024-06-18,Same Day,Home Office,South,Bengaluru,Groceries,Snacks Pack,5,134.42,0.15,571.28,-47.98
ORD-10216,2025-05-05,2025-05-07,Same Day,Home Office,North,Chandigarh,Clothing,T-Shirt,7,3459.53,0.2,19373.37,-804.99
ORD-10217,2025-09-13,2025-09-18,Same Day,Consumer,West,Ahmedabad,Electronics,Laptop,6,43009.17,0.2,206444.02,-31264.42
ORD-10218,2024-07-01,2024-07-06,Express,Consumer,South,Chennai,Home & Kitchen,Storage Box,2,3220.05,0.3,4508.07,-497.78
ORD-10219,2024-07-04,2024-07-09,Express,Consumer,East,Guwahati,Furniture,Office Chair,2,2062.27,0.05,3918.31,304.66
ORD-10220,2025-01-21,2025-01-23,Same Day,Consumer,West,Mumbai,Clothing,Formal Shirt,1,2770.92,0.0,2770.92,219.85
ORD-10221,2025-11-21,2025-11-23,Express,Corporate,South,Hyderabad,Clothing,Formal Shirt,1,3096.02,0.0,3096.02,616.52
ORD-10222,2024-03-14,2024-03-18,Standard,Home Office,North,Delhi,Electronics,Headphones,7,27548.03,0.0,192836.21,-31980.21
ORD-10223,2025-03-15,2025-03-18,Same Day,Home Office,West,Ahmedabad,Clothing,Jacket,1,720.3,0.0,720.3,-69.86
ORD-10224,2025-01-28,2025-02-01,Same Day,Home Office,East,Bhubaneswar,Furniture,Bookshelf,6,19016.12,0.1,102687.05,13450.86
ORD-10225,2024-09-02,2024-09-08,Standard,Consumer,South,Bengaluru,Groceries,Rice 5kg,4,452.07,0.1,1627.45,152.01
ORD-10226,2025-05-21,2025-05-24,Same Day,Home Office,South,Bengaluru,Electronics,Headphones,4,18028.26,0.15,61296.08,3969.22
ORD-10227,2025-11-09,2025-11-14,Express,Corporate,South,Bengaluru,Furniture,Study Table,6,7104.94,0.2,34103.71,7178.13
ORD-10228,2024-07-16,2024-07-20,Same Day,Corporate,North,Lucknow,Electronics,Smartphone,6,26830.4,0.3,112687.68,6897.74
ORD-10229,2025-03-30,2025-04-02,Express,Consumer,North,Chandigarh,Furniture,Bed Frame,3,23609.53,0.0,70828.59,-10121.09
ORD-10230,2024-08-19,2024-08-23,Same Day,Consumer,South,Bengaluru,Clothing,Formal Shirt,1,3285.2,0.3,2299.64,80.57
ORD-10231,2025-10-04,2025-10-06,Standard,Corporate,South,Bengaluru,Electronics,Headphones,3,1557.91,0.1,4206.36,462.1
ORD-10232,2025-11-18,2025-11-21,Express,Corporate,South,Hyderabad,Electronics,Smartphone,2,58904.68,0.05,111918.89,-10100.23
ORD-10233,2024-03-31,2024-04-03,Same Day,Corporate,North,Jaipur,Furniture,Office Chair,3,16921.82,0.3,35535.82,4499.1
ORD-10234,2025-01-24,2025-01-25,Express,Consumer,West,Mumbai,Clothing,Jeans,2,506.86,0.1,912.35,75.08
ORD-10235,2024-05-03,2024-05-07,Express,Home Office,North,Lucknow,Clothing,Jacket,4,1043.68,0.0,4174.72,-689.79
ORD-10236,2024-03-03,2024-03-09,Express,Home Office,South,Hyderabad,Electronics,Smartphone,7,14515.21,0.0,101606.47,28793.37
ORD-10237,2025-11-09,2025-11-10,Same Day,Home Office,South,Coimbatore,Electronics,Smartphone,4,31795.9,0.3,89028.52,28427.65
ORD-10238,2024-03-14,2024-03-19,Same Day,Corporate,West,Mumbai,Furniture,Bed Frame,4,8519.71,0.0,34078.84,2909.82
ORD-10239,2024-10-19,2024-10-24,Standard,Home Office,South,Hyderabad,Groceries,Tea 500g,2,104.73,0.15,178.04,6.6
ORD-10240,2025-02-04,2025-02-10,Same Day,Consumer,South,Chennai,Groceries,Tea 500g,6,359.66,0.2,1726.37,193.1
ORD-10241,2025-03-28,2025-04-02,Standard,Corporate,West,Ahmedabad,Clothing,Jeans,2,2228.95,0.15,3789.21,985.26
ORD-10242,2025-07-10,2025-07-13,Standard,Consumer,West,Ahmedabad,Furniture,Bed Frame,5,4105.88,0.0,20529.4,3100.03
ORD-10243,2024-10-29,2024-10-30,Same Day,Home Office,North,Chandigarh,Home & Kitchen,Storage Box,1,1611.59,0.1,1450.43,405.48
ORD-10244,2024-01-04,2024-01-06,Same Day,Consumer,South,Hyderabad,Groceries,Snacks Pack,3,462.23,0.0,1386.69,322.94
ORD-10245,2024-05-30,2024-06-05,Express,Consumer,North,Delhi,Home & Kitchen,LED Bulb,1,1528.75,0.2,1223.0,115.48
ORD-10246,2024-06-27,2024-06-28,Standard,Home Office,East,Bhubaneswar,Furniture,Office Chair,4,6184.69,0.1,22264.88,-5655.09
ORD-10247,2024-01-09,2024-01-15,Standard,Corporate,West,Pune,Electronics,Smartwatch,1,17137.03,0.1,15423.33,2586.54
ORD-10248,2024-11-27,2024-12-02,Standard,Consumer,West,Surat,Home & Kitchen,Non-stick Pan,7,570.6,0.0,3994.2,419.67
ORD-10249,2025-11-16,2025-11-22,Standard,Corporate,South,Chennai,Electronics,Tablet,5,38995.32,0.2,155981.28,32433.02
ORD-10250,2025-06-03,2025-06-07,Standard,Consumer,West,Mumbai,Clothing,Jacket,5,1238.89,0.3,4336.12,470.94
ORD-10251,2025-05-13,2025-05-15,Same Day,Corporate,North,Lucknow,Furniture,Office Chair,5,11816.3,0.15,50219.28,12329.09
ORD-10252,2024-02-11,2024-02-12,Standard,Consumer,East,Kolkata,Furniture,Office Chair,3,24908.36,0.0,74725.08,18297.39
ORD-10253,2024-09-02,2024-09-03,Same Day,Home Office,South,Hyderabad,Furniture,Study Table,6,9630.23,0.0,57781.38,-8151.32
ORD-10254,2024-04-14,2024-04-15,Express,Home Office,West,Mumbai,Groceries,Rice 5kg,5,382.27,0.15,1624.65,424.36
ORD-10255,2024-09-06,2024-09-07,Standard,Consumer,South,Coimbatore,Groceries,Cooking Oil 1L,5,320.33,0.0,1601.65,-93.09
ORD-10256,2025-09-22,2025-09-23,Express,Home Office,South,Hyderabad,Furniture,Study Table,2,14728.92,0.0,29457.84,1330.04
ORD-10257,2025-01-27,2025-02-01,Express,Home Office,North,Jaipur,Home & Kitchen,Storage Box,6,924.08,0.15,4712.81,315.12
ORD-10258,2025-07-31,2025-08-06,Standard,Consumer,West,Ahmedabad,Electronics,Tablet,6,22255.91,0.1,120181.91,-28322.43
ORD-10259,2025-07-29,2025-08-03,Standard,Consumer,East,Patna,Clothing,T-Shirt,3,747.58,0.15,1906.33,184.91
ORD-10260,2024-07-26,2024-07-28,Standard,Corporate,North,Lucknow,Furniture,Sofa,7,23140.68,0.0,161984.76,44230.58
ORD-10261,2024-03-29,2024-04-04,Standard,Consumer,West,Ahmedabad,Clothing,Jeans,7,714.45,0.05,4751.09,253.41
ORD-10262,2024-02-22,2024-02-23,Express,Home Office,North,Jaipur,Furniture,Office Chair,2,19558.46,0.0,39116.92,8109.99
ORD-10263,2025-02-09,2025-02-14,Express,Consumer,South,Bengaluru,Clothing,Jacket,1,504.19,0.0,504.19,-44.02
ORD-10264,2024-11-03,2024-11-04,Standard,Consumer,South,Chennai,Clothing,Jacket,3,1923.85,0.0,5771.55,-849.87
ORD-10265,2024-04-09,2024-04-15,Same Day,Corporate,North,Chandigarh,Clothing,Jeans,7,591.84,0.3,2900.02,200.72
ORD-10266,2025-02-02,2025-02-07,Express,Corporate,West,Pune,Furniture,Bookshelf,1,4341.08,0.3,3038.76,717.91
ORD-10267,2024-05-26,2024-06-01,Express,Corporate,East,Bhubaneswar,Electronics,Tablet,7,14547.61,0.1,91649.94,11179.29
ORD-10268,2025-10-06,2025-10-11,Standard,Corporate,North,Jaipur,Clothing,T-Shirt,3,720.88,0.2,1730.11,-348.15
ORD-10269,2025-10-11,2025-10-12,Standard,Consumer,West,Mumbai,Home & Kitchen,Mixer Grinder,1,4164.27,0.0,4164.27,-701.0
ORD-10270,2025-03-03,2025-03-09,Express,Corporate,West,Mumbai,Furniture,Sofa,3,16890.45,0.1,45604.22,8130.58
ORD-10271,2025-06-13,2025-06-16,Same Day,Home Office,West,Mumbai,Groceries,Snacks Pack,4,557.31,0.05,2117.78,181.74
ORD-10272,2025-11-20,2025-11-24,Express,Corporate,North,Delhi,Furniture,Bed Frame,1,24404.52,0.2,19523.62,1371.72
ORD-10273,2025-09-13,2025-09-14,Express,Corporate,West,Surat,Clothing,Jacket,4,1999.29,0.3,5598.01,-254.69
ORD-10274,2025-01-08,2025-01-12,Express,Consumer,South,Bengaluru,Furniture,Sofa,2,20096.09,0.05,38182.57,6632.87
ORD-10275,2024-09-14,2024-09-18,Express,Corporate,West,Mumbai,Home & Kitchen,Storage Box,5,1713.04,0.3,5995.64,289.93
ORD-10276,2024-08-23,2024-08-26,Same Day,Home Office,South,Hyderabad,Clothing,Jeans,2,1529.52,0.0,3059.04,562.61
ORD-10277,2024-01-28,2024-02-02,Express,Corporate,East,Patna,Groceries,Rice 5kg,1,546.27,0.0,546.27,140.55
ORD-10278,2024-01-05,2024-01-08,Express,Corporate,North,Lucknow,Groceries,Rice 5kg,6,581.72,0.1,3141.29,477.52
ORD-10279,2025-05-17,2025-05-20,Same Day,Consumer,East,Guwahati,Clothing,Formal Shirt,2,2586.24,0.3,3620.74,789.05
ORD-10280,2025-06-28,2025-07-03,Express,Home Office,South,Hyderabad,Clothing,Jeans,5,2291.08,0.0,11455.4,2212.48
ORD-10281,2025-10-19,2025-10-22,Same Day,Consumer,East,Patna,Furniture,Office Chair,5,15043.52,0.15,63934.96,7281.79
ORD-10282,2025-12-22,2025-12-24,Same Day,Corporate,East,Bhubaneswar,Home & Kitchen,Storage Box,6,3268.89,0.1,17652.01,-1010.36
ORD-10283,2025-12-24,2025-12-27,Same Day,Home Office,West,Mumbai,Home & Kitchen,Mixer Grinder,3,1236.96,0.2,2968.7,476.84
ORD-10284,2025-03-08,2025-03-13,Standard,Home Office,South,Chennai,Furniture,Study Table,7,22375.44,0.05,148796.68,28961.0
ORD-10285,2024-12-01,2024-12-07,Same Day,Consumer,West,Ahmedabad,Furniture,Study Table,2,20379.47,0.1,36683.05,5635.38
ORD-10286,2025-10-22,2025-10-28,Standard,Consumer,South,Bengaluru,Home & Kitchen,Non-stick Pan,6,4643.1,0.3,19501.02,2003.35
ORD-10287,2025-03-12,2025-03-15,Same Day,Consumer,South,Coimbatore,Clothing,Jeans,6,2855.27,0.15,14561.88,-3285.58
ORD-10288,2024-12-19,2024-12-24,Standard,Corporate,East,Bhubaneswar,Furniture,Bookshelf,6,20537.78,0.1,110904.01,-34067.98
ORD-10289,2025-05-12,2025-05-14,Express,Corporate,North,Delhi,Electronics,Headphones,7,56229.73,0.0,393608.11,30759.03
ORD-10290,2025-03-24,2025-03-25,Express,Home Office,East,Guwahati,Groceries,Atta 5kg,5,580.36,0.0,2901.8,493.41
ORD-10291,2024-09-06,2024-09-10,Standard,Consumer,East,Guwahati,Furniture,Sofa,7,4446.94,0.15,26459.29,5465.0
ORD-10292,2024-06-07,2024-06-09,Express,Home Office,East,Patna,Clothing,Sneakers,2,947.03,0.0,1894.06,196.99
ORD-10293,2025-07-10,2025-07-12,Standard,Corporate,East,Kolkata,Home & Kitchen,Non-stick Pan,4,5312.96,0.0,21251.84,1362.42
ORD-10294,2025-10-11,2025-10-13,Same Day,Home Office,West,Pune,Furniture,Study Table,3,4957.54,0.2,11898.1,1111.92
ORD-10295,2025-07-26,2025-08-01,Standard,Corporate,North,Chandigarh,Home & Kitchen,Water Bottle,3,3076.16,0.0,9228.48,-655.23
ORD-10296,2025-11-26,2025-11-30,Standard,Corporate,West,Pune,Furniture,Sofa,1,4121.93,0.0,4121.93,135.62
ORD-10297,2025-06-28,2025-07-04,Same Day,Home Office,South,Chennai,Clothing,Jacket,7,1426.96,0.15,8490.41,2017.39
ORD-10298,2025-12-25,2025-12-29,Same Day,Home Office,East,Guwahati,Home & Kitchen,Storage Box,6,3938.24,0.1,21266.5,4646.84
ORD-10299,2025-07-22,2025-07-27,Same Day,Corporate,East,Guwahati,Groceries,Cooking Oil 1L,4,365.44,0.15,1242.5,78.11
ORD-10300,2025-06-13,2025-06-19,Express,Consumer,East,Guwahati,Clothing,Sneakers,2,1983.35,0.0,3966.7,812.76
ORD-10301,2025-09-18,2025-09-19,Same Day,Corporate,West,Ahmedabad,Groceries,Atta 5kg,2,202.98,0.2,324.77,21.44
ORD-10302,2024-03-05,2024-03-07,Express,Home Office,South,Coimbatore,Electronics,Headphones,6,31484.35,0.0,188906.1,-43646.58
ORD-10303,2024-09-16,2024-09-19,Same Day,Corporate,North,Lucknow,Groceries,Rice 5kg,6,563.14,0.2,2703.07,549.58
ORD-10304,2024-04-03,2024-04-09,Standard,Consumer,North,Lucknow,Groceries,Rice 5kg,2,359.28,0.1,646.7,129.74
ORD-10305,2024-04-05,2024-04-06,Express,Home Office,North,Delhi,Electronics,Laptop,4,2678.45,0.0,10713.8,-1763.85
ORD-10306,2025-02-15,2025-02-17,Express,Home Office,South,Hyderabad,Clothing,Jeans,3,2526.07,0.05,7199.3,785.0
ORD-10307,2024-09-25,2024-09-29,Express,Home Office,North,Chandigarh,Electronics,Laptop,6,38025.19,0.3,159705.8,18452.61
ORD-10308,2024-01-30,2024-02-04,Standard,Consumer,East,Bhubaneswar,Furniture,Study Table,5,17010.45,0.0,85052.25,13755.1
ORD-10309,2025-01-21,2025-01-24,Express,Home Office,West,Pune,Home & Kitchen,Non-stick Pan,6,4325.59,0.05,24655.86,943.5
ORD-10310,2025-05-08,2025-05-09,Express,Home Office,North,Delhi,Home & Kitchen,Water Bottle,3,2412.58,0.2,5790.19,270.58
ORD-10311,2025-04-13,2025-04-16,Standard,Consumer,South,Chennai,Electronics,Tablet,2,25987.29,0.0,51974.58,17675.98
ORD-10312,2025-09-12,2025-09-17,Express,Consumer,East,Bhubaneswar,Furniture,Bookshelf,1,13864.77,0.15,11785.05,1135.59
ORD-10313,2024-11-09,2024-11-10,Express,Home Office,West,Surat,Groceries,Tea 500g,2,534.68,0.1,962.42,210.0
ORD-10314,2025-09-23,2025-09-25,Standard,Consumer,North,Lucknow,Furniture,Office Chair,3,14531.55,0.2,34875.72,-5157.23
ORD-10315,2024-08-17,2024-08-21,Standard,Consumer,South,Hyderabad,Groceries,Snacks Pack,1,330.59,0.0,330.59,44.19
ORD-10316,2025-04-18,2025-04-21,Same Day,Consumer,North,Jaipur,Electronics,Laptop,1,12360.98,0.0,12360.98,896.6
ORD-10317,2024-03-24,2024-03-27,Standard,Consumer,North,Jaipur,Groceries,Snacks Pack,6,570.8,0.15,2911.08,277.55
ORD-10318,2025-05-22,2025-05-28,Express,Consumer,North,Jaipur,Furniture,Study Table,1,5637.86,0.1,5074.07,627.3
ORD-10319,2025-04-01,2025-04-03,Standard,Consumer,East,Kolkata,Groceries,Rice 5kg,5,369.69,0.05,1756.03,173.15
ORD-10320,2024-12-06,2024-12-07,Standard,Consumer,East,Bhubaneswar,Home & Kitchen,Storage Box,7,380.52,0.15,2264.09,282.02
ORD-10321,2025-04-16,2025-04-21,Standard,Consumer,North,Chandigarh,Home & Kitchen,Storage Box,3,1221.0,0.0,3663.0,501.73
ORD-10322,2025-11-09,2025-11-13,Same Day,Home Office,South,Bengaluru,Clothing,Jeans,4,671.99,0.3,1881.57,258.55
ORD-10323,2024-07-04,2024-07-10,Express,Home Office,North,Lucknow,Groceries,Tea 500g,5,402.21,0.05,1910.5,109.4
ORD-10324,2025-09-10,2025-09-14,Standard,Home Office,North,Delhi,Home & Kitchen,Storage Box,4,1780.85,0.15,6054.89,535.93
ORD-10325,2024-11-17,2024-11-23,Same Day,Home Office,South,Hyderabad,Electronics,Headphones,4,49949.38,0.05,189807.64,46892.05
ORD-10326,2024-04-27,2024-04-30,Standard,Consumer,West,Mumbai,Electronics,Smartphone,6,17956.94,0.05,102354.56,10575.67
ORD-10327,2025-08-17,2025-08-20,Same Day,Consumer,North,Lucknow,Clothing,Jacket,1,1250.03,0.0,1250.03,-204.0
ORD-10328,2025-03-26,2025-03-27,Express,Home Office,South,Hyderabad,Electronics,Headphones,1,46241.56,0.0,46241.56,9224.79
ORD-10329,2024-11-17,2024-11-19,Standard,Home Office,West,Ahmedabad,Clothing,Jacket,4,2607.2,0.0,10428.8,1959.24
ORD-10330,2025-07-16,2025-07-20,Express,Home Office,West,Pune,Groceries,Cooking Oil 1L,2,315.95,0.1,568.71,-124.52
ORD-10331,2025-03-22,2025-03-23,Standard,Consumer,South,Hyderabad,Home & Kitchen,Water Bottle,4,3208.86,0.2,10268.35,1564.91
ORD-10332,2025-09-16,2025-09-21,Standard,Corporate,West,Mumbai,Groceries,Tea 500g,3,310.93,0.0,932.79,172.1
ORD-10333,2025-12-20,2025-12-22,Express,Corporate,North,Lucknow,Furniture,Bookshelf,4,2145.47,0.05,8152.79,585.6
ORD-10334,2025-09-19,2025-09-21,Same Day,Home Office,North,Delhi,Groceries,Rice 5kg,2,302.75,0.0,605.5,136.72
ORD-10335,2024-04-03,2024-04-07,Same Day,Home Office,North,Lucknow,Clothing,Formal Shirt,7,794.9,0.15,4729.66,-850.27
ORD-10336,2024-04-07,2024-04-09,Same Day,Consumer,South,Coimbatore,Clothing,Jeans,1,2991.24,0.3,2093.87,387.97
ORD-10337,2025-05-13,2025-05-15,Same Day,Consumer,South,Coimbatore,Home & Kitchen,Mixer Grinder,1,2858.2,0.1,2572.38,-193.25
ORD-10338,2024-11-24,2024-11-26,Same Day,Consumer,South,Hyderabad,Clothing,T-Shirt,2,3425.27,0.0,6850.54,593.64
ORD-10339,2025-02-17,2025-02-23,Standard,Home Office,West,Ahmedabad,Home & Kitchen,Mixer Grinder,7,4706.08,0.1,29648.3,1439.54
ORD-10340,2025-09-25,2025-09-28,Express,Home Office,West,Ahmedabad,Groceries,Tea 500g,6,444.9,0.05,2535.93,-85.26
ORD-10341,2024-07-19,2024-07-22,Same Day,Corporate,North,Delhi,Electronics,Smartphone,4,51001.62,0.1,183605.83,23170.0
ORD-10342,2024-07-25,2024-07-29,Standard,Consumer,East,Guwahati,Groceries,Tea 500g,4,466.31,0.05,1771.98,481.97
ORD-10343,2025-10-02,2025-10-03,Standard,Home Office,West,Pune,Home & Kitchen,Storage Box,7,1039.62,0.0,7277.34,-2216.64
ORD-10344,2024-06-06,2024-06-10,Standard,Home Office,East,Guwahati,Groceries,Rice 5kg,1,495.27,0.0,495.27,86.1
ORD-10345,2025-08-21,2025-08-24,Express,Consumer,North,Lucknow,Electronics,Tablet,3,2214.6,0.0,6643.8,1422.95
ORD-10346,2024-07-07,2024-07-12,Same Day,Consumer,East,Bhubaneswar,Electronics,Headphones,5,56183.29,0.3,196641.52,24525.16
ORD-10347,2025-10-12,2025-10-16,Standard,Home Office,North,Delhi,Electronics,Smartwatch,3,55341.2,0.2,132818.88,20426.38
ORD-10348,2024-01-19,2024-01-24,Express,Home Office,West,Ahmedabad,Home & Kitchen,Storage Box,1,5712.92,0.3,3999.04,-951.5
ORD-10349,2025-02-10,2025-02-12,Standard,Home Office,East,Kolkata,Groceries,Tea 500g,5,222.64,0.0,1113.2,233.86
ORD-10350,2025-04-26,2025-05-02,Same Day,Corporate,East,Guwahati,Groceries,Atta 5kg,1,287.58,0.3,201.31,23.89
ORD-10351,2024-06-02,2024-06-04,Same Day,Corporate,North,Lucknow,Groceries,Rice 5kg,6,173.79,0.3,729.92,143.93
ORD-10352,2024-04-22,2024-04-27,Same Day,Home Office,West,Mumbai,Clothing,Jacket,2,2425.53,0.1,4365.95,699.51
ORD-10353,2025-05-11,2025-05-16,Express,Home Office,East,Patna,Clothing,T-Shirt,5,3249.59,0.0,16247.95,846.57
ORD-10354,2025-06-26,2025-06-28,Express,Corporate,South,Hyderabad,Furniture,Bed Frame,6,2321.37,0.15,11838.99,1702.15
ORD-10355,2024-07-04,2024-07-07,Express,Corporate,West,Mumbai,Clothing,T-Shirt,1,3196.06,0.0,3196.06,650.96
ORD-10356,2024-06-21,2024-06-23,Same Day,Consumer,North,Chandigarh,Furniture,Bookshelf,1,22192.02,0.15,18863.22,2885.89
ORD-10357,2024-04-05,2024-04-11,Express,Corporate,West,Surat,Groceries,Tea 500g,7,371.23,0.15,2208.82,464.6
ORD-10358,2024-08-26,2024-08-28,Same Day,Corporate,East,Patna,Electronics,Tablet,2,11183.59,0.3,15657.03,1990.53
ORD-10359,2024-03-22,2024-03-26,Standard,Consumer,North,Lucknow,Home & Kitchen,Non-stick Pan,5,1676.49,0.2,6705.96,1841.88
ORD-10360,2024-03-22,2024-03-27,Standard,Home Office,North,Jaipur,Clothing,Formal Shirt,4,732.35,0.3,2050.58,377.15
ORD-10361,2024-11-21,2024-11-22,Express,Home Office,West,Pune,Groceries,Tea 500g,6,153.24,0.05,873.47,-96.93
ORD-10362,2025-10-02,2025-10-08,Express,Home Office,South,Hyderabad,Electronics,Laptop,3,26726.08,0.1,72160.42,18829.68
ORD-10363,2024-01-23,2024-01-27,Standard,Corporate,South,Hyderabad,Home & Kitchen,LED Bulb,6,3044.44,0.0,18266.64,3058.04
ORD-10364,2025-09-23,2025-09-28,Express,Consumer,South,Chennai,Furniture,Bed Frame,1,24762.15,0.15,21047.83,-2282.41
ORD-10365,2024-06-09,2024-06-10,Same Day,Consumer,North,Lucknow,Furniture,Office Chair,4,19160.4,0.15,65145.36,10569.04
ORD-10366,2024-07-19,2024-07-25,Express,Home Office,East,Kolkata,Electronics,Headphones,5,45669.04,0.0,228345.2,-15392.34
ORD-10367,2025-09-06,2025-09-08,Same Day,Corporate,North,Jaipur,Home & Kitchen,Mixer Grinder,6,5893.19,0.05,33591.18,6363.11
ORD-10368,2025-10-28,2025-10-29,Standard,Corporate,West,Mumbai,Home & Kitchen,Storage Box,2,5874.84,0.2,9399.74,654.21
ORD-10369,2024-11-27,2024-12-01,Same Day,Consumer,North,Jaipur,Groceries,Snacks Pack,3,169.79,0.15,432.96,96.51
ORD-10370,2025-05-07,2025-05-12,Express,Consumer,North,Jaipur,Furniture,Bookshelf,3,14634.32,0.15,37317.52,-8562.51
ORD-10371,2025-04-08,2025-04-12,Standard,Consumer,North,Jaipur,Home & Kitchen,Non-stick Pan,4,1846.26,0.0,7385.04,-1210.37
ORD-10372,2025-05-18,2025-05-20,Same Day,Corporate,South,Coimbatore,Furniture,Bookshelf,2,12896.66,0.15,21924.32,-1644.6
ORD-10373,2024-05-26,2024-06-01,Same Day,Corporate,West,Surat,Clothing,T-Shirt,5,3134.46,0.0,15672.3,1452.23
ORD-10374,2024-11-27,2024-11-28,Standard,Corporate,South,Bengaluru,Clothing,T-Shirt,3,3112.18,0.05,8869.71,343.63
ORD-10375,2025-05-09,2025-05-10,Express,Consumer,South,Chennai,Clothing,T-Shirt,5,544.34,0.0,2721.7,610.66
ORD-10376,2024-11-26,2024-11-29,Same Day,Home Office,East,Guwahati,Groceries,Rice 5kg,4,269.97,0.05,1025.89,151.39
ORD-10377,2024-12-14,2024-12-20,Same Day,Consumer,East,Bhubaneswar,Groceries,Cooking Oil 1L,7,285.34,0.0,1997.38,191.52
ORD-10378,2025-03-22,2025-03-25,Same Day,Consumer,East,Bhubaneswar,Clothing,T-Shirt,2,1970.49,0.0,3940.98,413.68
ORD-10379,2025-07-14,2025-07-17,Same Day,Consumer,West,Surat,Furniture,Study Table,1,9278.58,0.1,8350.72,2266.67
ORD-10380,2024-02-06,2024-02-09,Same Day,Consumer,South,Bengaluru,Groceries,Atta 5kg,2,89.37,0.1,160.87,35.35
ORD-10381,2025-11-02,2025-11-04,Express,Corporate,South,Hyderabad,Electronics,Laptop,2,55561.29,0.05,105566.45,26164.08
ORD-10382,2025-11-04,2025-11-09,Same Day,Consumer,West,Mumbai,Clothing,Sneakers,2,1064.47,0.0,2128.94,79.03
ORD-10383,2025-07-29,2025-07-30,Same Day,Home Office,North,Chandigarh,Clothing,T-Shirt,6,3492.71,0.0,20956.26,-4699.82
ORD-10384,2025-07-01,2025-07-04,Express,Home Office,South,Chennai,Groceries,Atta 5kg,4,223.71,0.3,626.39,111.82
ORD-10385,2025-02-17,2025-02-20,Express,Home Office,South,Chennai,Clothing,T-Shirt,3,1666.66,0.05,4749.98,893.09
ORD-10386,2025-01-05,2025-01-08,Same Day,Corporate,East,Patna,Clothing,T-Shirt,1,2075.77,0.05,1971.98,419.15
ORD-10387,2024-08-03,2024-08-06,Same Day,Corporate,East,Kolkata,Home & Kitchen,Water Bottle,6,4518.83,0.2,21690.38,1742.75
